p17128,0.399,0.797,0.124,0.089,0.428,0.442,0.575,0.094
p17129,0.971,0.205,0.620,0.804,0.464,0.752,0.161,0.240
p17130,0.718,0.828,0.491,0.704,0.546,0.018,0.343,0.813
p17131,0.902,0.980,0.227,0.007,0.405,0.734,0.745,0.045
p17132,0.999,0.636,0.082,0.902,0.152,0.805,0.757,0.634
p17133,0.521,0.210,0.601,0.426,0.047,0.172,0.945,0.882
p17134,0.589,0.782,0.448,0.809,0.659,0.049,0.173,0.188
p17135,0.331,0.742,0.918,0.069,0.109,0.789,0.569,0.130
p17136,0.009,0.919,0.342,0.397,0.836,0.509,0.332,0.494
p17137,0.525,0.694,0.062,0.066,0.172,0.866,0.358,0.658
p17138,0.642,0.103,0.195,0.956,0.047,0.662,0.279,0.845
p17139,0.261,0.160,0.528,0.121,0.845,0.347,0.231,0.315
p17140,0.505,0.444,0.259,0.686,0.743,0.449,0.504,0.809
p17141,0.339,0.250,0.622,0.496,0.827,0.467,0.468,0.187
p17142,0.478,0.565,0.327,0.098,0.621,0.992,0.056,0.278
p17143,0.374,0.263,0.986,0.429,0.157,0.148,0.819,0.265
p17144,0.214,0.375,0.794,0.010,0.475,0.989,0.913,0.309
p17145,0.682,0.119,0.183,0.142,0.138,0.008,0.914,0.479
p17146,0.148,0.864,0.095,0.649,0.430,0.933,0.567,0.373
p17147,0.505,0.119,0.502,0.867,0.051,0.721,0.194,0.651
p17148,0.757,0.556,0.588,0.727,0.309,0.891,0.616,0.474
p17149,0.724,0.931,0.496,0.996,0.395,0.140,0.270,0.367
p17150,0.227,0.861,0.163,0.868,0.441,0.837,0.583,0.364
p17151,0.657,0.639,0.719,0.800,0.303,0.611,0.880,0.943
p17152,0.655,0.007,0.044,0.647,0.105,0.993,0.618,0.162
p17153,0.694,0.085,0.949,0.116,0.898,0.552,0.714,0.547
p17154,0.352,0.665,0.191,0.642,0.079,0.282,0.999,0.417
p17155,0.813,0.263,0.279,0.823,0.002,0.202,0.453,0.817
p17156,0.405,0.217,0.036,0.158,0.514,0.304,0.947,0.374
p17157,0.584,0.045,0.288,0.617,0.559,0.580,0.628,0.326
p17158,0.097,0.595,0.536,0.056,0.216,0.100,0.973,0.308
p17159,0.266,0.108,0.303,0.386,0.346,0.985,0.570,0.652
p17160,0.305,0.305,0.186,0.697,0.775,0.932,0.589,0.369
p17161,0.383,0.115,0.228,0.520,0.284,0.280,0.976,0.135
p17162,0.177,0.917,0.896,0.146,0.886,0.090,0.900,0.567
p17163,0.271,0.963,0.791,0.591,0.955,0.297,0.890,0.031
p17164,0.067,0.529,0.576,0.363,0.069,0.439,0.351,0.256
p17165,0.312,0.673,0.048,0.098,0.115,0.429,0.522,0.992
p17166,0.803,0.973,0.505,0.979,0.156,0.655,0.820,0.012
p17167,0.521,0.898,0.460,0.244,0.435,0.595,0.619,0.881
p17168,0.106,0.934,0.452,0.123,0.652,0.841,0.214,0.070
p17169,0.391,0.685,0.706,0.417,0.370,0.760,0.920,0.112
p17170,0.569,0.235,0.916,0.894,0.352,0.456,0.887,0.184
p17171,0.731,0.786,0.410,0.972,0.943,0.816,0.781,0.688
p17172,0.325,0.317,0.602,0.483,0.728,0.880,0.055,0.462
p17173,0.894,0.705,0.534,0.088,0.080,0.985,0.221,0.897
p17174,0.602,0.339,0.751,0.885,0.758,0.868,0.418,0.754
p17175,0.061,0.666,0.980,0.325,0.319,0.030,0.895,0.925
p17176,0.468,0.819,0.167,0.848,0.131,0.727,0.576,0.671
p17177,0.994,0.176,0.231,0.826,0.857,0.550,0.903,0.119
p17178,0.373,0.734,0.796,0.963,0.843,0.723,0.767,0.378
p17179,0.853,0.765,0.906,0.761,0.483,0.828,0.951,0.677
p17180,0.862,0.079,0.554,0.403,0.730,0.638,0.936,0.710
p17181,0.799,0.862,0.041,0.828,0.387,0.817,0.947,0.907
p17182,0.074,0.984,0.331,0.694,0.080,0.861,0.597,0.061
p17183,0.633,0.834,0.104,0.461,0.552,0.897,0.959,0.276
p17184,0.522,0.569,0.985,0.518,0.988,0.772,0.912,0.379
p17185,0.526,0.007,0.566,0.296,0.775,0.090,0.779,0.971
p17186,0.943,0.038,0.490,0.750,0.732,0.794,0.025,0.127
p17187,0.098,0.716,0.392,0.723,0.252,0.396,0.379,0.786
p17188,0.033,0.496,0.085,0.958,0.624,0.353,0.661,0.242
p17189,0.894,0.328,0.361,0.209,0.680,0.323,0.558,0.528
p17190,0.090,0.359,0.088,0.317,0.999,0.326,0.718,0.627
p17191,0.932,0.419,0.964,0.905,0.722,0.020,0.829,0.991
p17192,0.939,0.133,0.523,0.450,0.103,0.127,0.477,0.249
p17193,0.195,0.232,0.858,0.211,0.592,0.716,0.272,0.292
p17194,0.068,0.404,0.188,0.035,0.083,0.315,0.211,0.558
p17195,0.151,0.036,0.424,0.105,0.994,0.336,0.134,0.867
p17196,0.423,0.738,0.762,0.393,0.897,0.269,0.514,0.092
p17197,0.381,0.211,0.591,0.878,0.060,0.075,0.480,0.602
p17198,0.248,0.190,0.672,0.436,0.857,0.572,0.921,0.685
p17199,0.991,0.463,0.165,0.841,0.001,0.167,0.225,0.047
p17200,0.087,0.310,0.005,0.903,0.102,0.977,0.170,0.032
p17201,0.664,0.463,0.998,0.125,0.627,0.004,0.948,0.016
p17202,0.127,0.564,0.879,0.059,0.146,0.991,0.905,0.477
p17203,0.128,0.002,0.198,0.815,0.838,0.542,0.957,0.965
p17204,0.606,0.894,0.630,0.224,0.008,0.726,0.841,0.036
p17205,0.230,0.818,0.979,0.834,0.544,0.121,0.396,0.516
p17206,0.903,0.567,0.841,0.474,0.037,0.338,0.379,0.892
p17207,0.434,0.387,0.084,0.973,0.812,0.064,0.544,0.314
p17208,0.844,0.847,0.203,0.764,0.747,0.683,0.922,0.726
p17209,0.492,0.381,0.634,0.258,0.603,0.999,0.217,0.485
p17210,0.567,0.055,0.601,0.221,0.157,0.290,0.776,0.193
p17211,0.446,0.043,0.029,0.396,0.769,0.310,0.673,0.824
p17212,0.323,0.080,0.657,0.189,0.384,0.027,0.281,0.175
p17213,0.054,0.106,0.315,0.293,0.227,0.522,0.571,0.752
p17214,0.390,0.400,0.884,0.901,0.525,0.412,0.002,0.526
p17215,0.017,0.727,0.490,0.044,0.161,0.859,0.419,0.561
p17216,0.666,0.787,0.058,0.780,0.366,0.712,0.263,0.672
p17217,0.738,0.756,0.551,0.353,0.011,0.307,0.856,0.844
p17218,0.045,0.107,0.765,0.865,0.354,0.350,0.646,0.094
p17219,0.023,0.085,0.777,0.610,0.815,0.283,0.684,0.031
p17220,0.599,0.735,0.520,0.746,0.839,0.503,0.797,0.228
p17221,0.088,0.868,0.061,0.116,0.386,0.423,0.869,0.923
p17222,0.203,0.345,0.051,0.728,0.576,0.752,0.759,0.278
p17223,0.184,0.932,0.081,0.429,0.144,0.256,0.785,0.410
p17224,0.996,0.137,0.317,0.506,0.492,0.779,0.486,0.078
p17225,0.258,0.484,0.065,0.177,0.367,0.033,0.859,0.703
p17226,0.831,0.523,0.449,0.390,0.857,0.099,0.083,0.053
p17227,0.892,0.587,0.087,0.116,0.781,0.903,0.637,0.874
p17228,0.265,0.767,0.765,0.698,0.835,0.173,0.024,0.843
p17229,0.466,0.899,0.450,0.088,0.427,0.105,0.844,0.847
p17230,0.362,0.602,0.255,0.927,0.065,0.267,0.809,0.080
p17231,0.259,0.054,0.407,0.896,0.844,0.467,0.076,0.055
p17232,0.993,0.043,0.812,0.169,0.797,0.137,0.121,0.228
p17233,0.692,0.024,0.949,0.146,0.362,0.412,0.033,0.034
p17234,0.181,0.727,0.822,0.473,0.518,0.148,0.310,0.918
p17235,0.823,0.446,0.205,0.832,0.549,0.897,0.374,0.027
p17236,0.030,0.790,0.958,0.881,0.708,0.623,0.497,0.719
p17237,0.330,0.347,0.201,0.377,0.796,0.889,0.486,0.899
p17238,0.506,0.751,0.354,0.310,0.556,0.375,0.458,0.635
p17239,0.794,0.813,0.676,0.062,0.042,0.035,0.991,0.145
p17240,0.879,0.146,0.297,0.942,0.074,0.381,0.072,0.773
p17241,0.044,0.850,0.150,0.063,0.949,0.641,0.962,0.547
p17242,0.930,0.423,0.784,0.895,0.764,0.380,0.127,0.169
p17243,0.974,0.217,0.721,0.567,0.942,0.298,0.441,0.443
p17244,0.502,0.685,0.603,0.724,0.020,0.049,0.976,0.474
p17245,0.004,0.278,0.068,0.355,0.040,0.602,0.763,0.625
p17246,0.129,0.634,0.717,0.527,0.113,0.621,0.262,0.021
p17247,0.447,0.952,0.304,0.160,0.653,0.085,0.956,0.976
p17248,0.119,0.246,0.926,0.241,0.052,0.103,0.678,0.775
p17249,0.108,0.605,0.838,0.696,0.719,0.300,0.530,0.469
p17250,0.578,0.062,0.724,0.856,0.849,0.630,0.443,0.151
p17251,0.962,0.175,0.456,0.785,0.701,0.760,0.414,0.778
p17252,0.883,0.104,0.422,0.792,0.530,0.383,0.340,0.925
p17253,0.352,0.090,0.412,0.153,0.964,0.513,0.025,0.701
p17254,0.127,0.155,0.764,0.085,0.160,0.001,0.573,0.564
p17255,0.883,0.955,0.441,0.137,0.769,0.156,0.576,0.997
p17256,0.104,0.329,0.855,0.075,0.446,0.553,0.699,0.376
p17257,0.516,0.242,0.302,0.579,0.333,0.267,0.287,0.035
p17258,0.409,0.229,0.177,0.562,0.299,0.911,0.209,0.332
p17259,0.865,0.848,0.355,0.490,0.911,0.816,0.215,0.392
p17260,0.984,0.751,0.262,0.287,0.321,0.616,0.349,0.296
p17261,0.962,0.258,0.884,0.288,0.697,0.657,0.826,0.034
p17262,0.264,0.905,0.166,0.567,0.894,0.951,0.750,0.224
p17263,0.678,0.979,0.873,0.395,0.796,0.109,0.644,0.955
p17264,0.757,0.384,0.708,0.824,0.889,0.231,0.618,0.186
p17265,0.721,0.347,0.373,0.567,0.797,0.078,0.415,0.563
p17266,0.122,0.808,0.166,0.983,0.307,0.166,0.502,0.368
p17267,0.781,0.398,0.173,0.432,0.067,0.186,0.776,0.827
p17268,0.539,0.420,0.171,0.069,0.018,0.816,0.858,0.261
p17269,0.144,0.229,0.354,0.162,0.744,0.420,0.529,0.853
p17270,0.465,0.646,0.421,0.817,0.203,0.782,0.809,0.461
p17271,0.079,0.945,0.083,0.274,0.752,0.282,0.856,0.150
p17272,0.221,0.719,0.398,0.505,0.080,0.085,0.049,0.658
p17273,0.148,0.064,0.121,0.873,0.743,0.560,0.150,0.289
p17274,0.812,0.897,0.246,0.956,0.302,0.662,0.181,0.056
p17275,0.519,0.713,0.638,0.685,0.030,0.063,0.877,0.032
p17276,0.122,0.421,0.042,0.187,0.013,0.463,0.451,0.810
p17277,0.263,0.028,0.540,0.637,0.060,0.756,0.947,0.880
p17278,0.527,0.489,0.931,0.598,0.236,0.063,0.210,0.286
p17279,0.851,0.262,0.980,0.184,0.852,0.186,0.296,0.648
p17280,0.128,0.335,0.841,0.562,0.765,0.343,0.050,0.958
p17281,0.777,0.728,0.056,0.966,0.748,0.265,0.722,0.442
p17282,0.484,0.340,0.291,0.769,0.002,0.625,0.183,0.039
p17283,0.024,0.832,0.011,0.753,0.939,0.841,0.746,0.292
p17284,0.735,0.993,0.976,0.952,0.549,0.029,0.733,0.002
p17285,0.741,0.860,0.430,0.486,0.060,0.940,0.662,0.054
p17286,0.221,0.598,0.846,0.966,0.091,0.060,0.551,0.649
p17287,0.270,0.276,0.093,0.555,0.770,0.981,0.644,0.671
p17288,0.787,0.934,0.687,0.633,0.409,0.580,0.466,0.881
p17289,0.803,0.829,0.781,0.969,0.272,0.392,0.979,0.433
p17290,0.951,0.503,0.008,0.653,0.699,0.672,0.321,0.321
p17291,0.081,0.153,0.639,0.799,0.283,0.834,0.037,0.943
p17292,0.184,0.065,0.259,0.996,0.894,0.924,0.707,0.376
p17293,0.230,0.675,0.056,0.327,0.431,0.058,0.969,0.672
p17294,0.774,0.970,0.148,0.009,0.270,0.343,0.190,0.232
p17295,0.723,0.275,0.998,0.912,0.872,0.742,0.762,0.297
p17296,0.709,0.697,0.879,0.746,0.460,0.341,0.229,0.331
p17297,0.929,0.601,0.393,0.226,0.249,0.706,0.861,0.809
p17298,0.222,0.853,0.303,0.180,0.688,0.579,0.067,0.124
p17299,0.121,0.341,0.494,0.141,0.538,0.586,0.563,0.769
p17300,0.575,0.893,0.243,0.228,0.196,0.290,0.240,0.634
p17301,0.840,0.080,0.972,0.177,0.735,0.472,0.044,0.826
p17302,0.625,0.456,0.604,0.540,0.606,0.020,0.531,0.678
p17303,0.432,0.286,0.160,0.047,0.534,0.079,0.311,0.462
p17304,0.802,0.169,0.468,0.156,0.165,0.013,0.943,0.448
p17305,0.340,0.840,0.105,0.153,0.156,0.332,0.809,0.988
p17306,0.756,0.617,0.440,0.000,0.545,0.090,0.967,0.152
p17307,0.844,0.661,0.518,0.409,0.446,0.105,0.157,0.211
p17308,0.239,0.752,0.645,0.152,0.932,0.528,0.050,0.659
p17309,0.231,0.064,0.264,0.169,0.503,0.892,0.952,0.894
p17310,0.843,0.307,0.329,0.057,0.019,0.880,0.012,0.252
p17311,0.899,0.140,0.039,0.835,0.644,0.668,0.574,0.337
p17312,0.849,0.570,0.035,0.168,0.395,0.918,0.343,0.688
p17313,0.439,0.525,0.086,0.206,0.864,0.323,0.968,0.352
p17314,0.738,0.901,0.391,0.518,0.795,0.964,0.587,0.310
p17315,0.274,0.538,0.517,0.178,0.135,0.517,0.848,0.909
p17316,0.454,0.817,0.260,0.395,0.707,0.526,0.611,0.650
p17317,0.801,0.729,0.577,0.611,0.248,0.191,0.189,0.692
p17318,0.002,0.562,0.262,0.460,0.891,0.824,0.273,0.893
p17319,0.979,0.575,0.929,0.285,0.388,0.984,0.334,0.975
p17320,0.567,0.788,0.538,0.833,0.315,0.767,0.431,0.769
p17321,0.057,0.478,0.716,0.162,0.294,0.003,0.273,0.659
p17322,0.896,0.373,0.933,0.679,0.771,0.843,0.385,0.463
p17323,0.604,0.932,0.302,0.585,0.826,0.347,0.107,0.289
p17324,0.486,0.329,0.277,0.350,0.342,0.166,0.113,0.785
p17325,0.628,0.950,0.456,0.281,0.254,0.442,0.178,0.788
p17326,0.351,0.675,0.753,0.639,0.510,0.161,0.534,0.802
p17327,0.326,0.526,0.560,0.946,0.598,0.475,0.376,0.711
p17328,0.973,0.153,0.726,0.859,0.901,0.010,0.777,0.851
p17329,0.163,0.376,0.268,0.881,0.577,0.263,0.070,0.796
p17330,0.706,0.104,0.436,0.169,0.318,0.690,0.884,0.815
p17331,0.235,0.162,0.560,0.941,0.812,0.645,0.965,0.268
p17332,0.097,0.866,0.727,0.888,0.177,0.154,0.386,0.577
p17333,0.397,0.252,0.268,0.583,0.335,0.402,0.460,0.289
p17334,0.954,0.068,0.712,0.868,0.672,0.680,0.076,0.843
p17335,0.061,0.755,0.949,0.737,0.333,0.677,0.785,0.581
p17336,0.843,0.181,0.285,0.322,0.426,0.989,0.892,0.975
p17337,0.890,0.085,0.350,0.375,0.971,0.328,0.350,0.842
p17338,0.180,0.977,0.806,0.551,0.914,0.962,0.872,0.040
p17339,0.282,0.608,0.371,0.764,0.255,0.547,0.971,0.212
p17340,0.911,0.119,0.602,0.901,0.186,0.094,0.405,0.167
p17341,0.190,0.616,0.129,0.084,0.898,0.017,0.842,0.632
p17342,0.113,0.066,0.997,0.284,0.036,0.426,0.447,0.663
p17343,0.769,0.979,0.805,0.082,0.042,0.965,0.033,0.274
p17344,0.386,0.836,0.746,0.976,0.829,0.178,0.506,0.877
p17345,0.186,0.588,0.403,0.902,0.980,0.282,0.962,0.707
p17346,0.411,0.789,0.539,0.343,0.919,0.033,0.137,0.708
p17347,0.341,0.278,0.783,0.997,0.971,0.256,0.575,0.947
p17348,0.563,0.089,0.530,0.396,0.565,0.266,0.044,0.690
p17349,0.624,0.250,0.257,0.244,0.760,0.535,0.444,0.410
p17350,0.454,0.749,0.198,0.482,0.022,0.343,0.207,0.154
p17351,0.610,0.534,0.279,0.697,0.296,0.976,0.171,0.507
p17352,0.013,0.405,0.017,0.419,0.175,0.486,0.558,0.900
p17353,0.202,0.756,0.207,0.736,0.836,0.980,0.292,0.643
p17354,0.356,0.722,0.216,0.239,0.380,0.267,0.667,0.390
p17355,0.930,0.777,0.916,0.343,0.832,0.732,0.599,0.305
p17356,0.792,0.674,0.713,0.436,0.406,0.025,0.861,0.693
p17357,0.086,0.888,0.680,0.824,0.031,0.475,0.795,0.150
p17358,0.028,0.907,0.984,0.763,0.951,0.945,0.684,0.875
p17359,0.489,0.190,0.944,0.871,0.516,0.428,0.097,0.455
p17360,0.916,0.044,0.608,0.047,0.366,0.900,0.864,0.816
p17361,0.917,0.683,0.398,0.341,0.250,0.800,0.281,0.153
p17362,0.449,0.417,0.764,0.050,0.914,0.889,0.438,0.646
p17363,0.193,0.964,0.416,0.766,0.587,0.597,0.141,0.979
p17364,0.851,0.366,0.335,0.530,0.352,0.025,0.797,0.355
p17365,0.166,0.403,0.708,0.330,0.013,0.880,0.622,0.470
p17366,0.056,0.971,0.985,0.622,0.684,0.166,0.609,0.527
p17367,0.380,0.441,0.411,0.093,0.081,0.122,0.061,0.876
p17368,0.537,0.172,0.867,0.509,0.764,0.902,0.996,0.758
p17369,0.126,0.938,0.774,0.086,0.834,0.369,0.531,0.987
p17370,0.624,0.195,0.571,0.512,0.537,0.590,0.203,0.560
p17371,0.651,0.766,0.994,0.208,0.198,0.345,0.101,0.409
p17372,0.299,0.817,0.958,0.912,0.445,0.973,0.521,0.526
p17373,0.882,0.061,0.100,0.805,0.055,0.735,0.242,0.299
p17374,0.088,0.008,0.862,0.784,0.422,0.039,0.338,0.355
p17375,0.454,0.482,0.436,0.272,0.544,0.835,0.237,0.565
p17376,0.292,0.840,0.943,0.777,0.274,0.285,0.640,0.939
p17377,0.733,0.628,0.402,0.401,0.569,0.824,0.541,0.878
p17378,0.833,0.742,0.374,0.880,0.973,0.356,0.540,0.579
p17379,0.917,0.613,0.350,0.780,0.505,0.520,0.814,0.484
p17380,0.460,0.965,0.734,0.142,0.363,0.500,0.042,0.444
p17381,0.674,0.120,0.550,0.724,0.536,0.850,0.164,0.470
p17382,0.067,0.237,0.758,0.939,0.062,0.163,0.065,0.934
p17383,0.436,0.715,0.146,0.186,0.210,0.359,0.650,0.159
p17384,0.826,0.658,0.360,0.530,0.003,0.768,0.297,0.440
p17385,0.454,0.819,0.366,0.922,0.721,0.931,0.217,0.634
p17386,0.890,0.323,0.507,0.812,0.880,0.909,0.228,0.338
p17387,0.973,0.793,0.542,0.963,0.362,0.813,0.895,0.703
p17388,0.124,0.628,0.914,0.802,0.949,0.572,0.496,0.980
p17389,0.433,0.940,0.797,0.207,0.157,0.290,0.856,0.531
p17390,0.077,0.045,0.555,0.199,0.798,0.637,0.522,0.154
p17391,0.127,0.826,0.620,0.177,0.915,0.050,0.884,0.075
p17392,0.346,0.004,0.416,0.153,0.234,0.657,0.081,0.450
p17393,0.187,0.516,0.625,0.848,0.506,0.951,0.257,0.011
p17394,0.884,0.763,0.880,0.262,0.017,0.984,0.511,0.222
p17395,0.624,0.873,0.814,0.106,0.994,0.712,0.839,0.536
p17396,0.537,0.612,0.588,0.911,0.349,0.397,0.557,0.457
p17397,0.361,0.718,0.973,0.443,0.560,0.912,0.061,0.718
p17398,0.998,0.345,0.218,0.604,0.057,0.917,0.572,0.190
p17399,0.089,0.342,0.201,0.025,0.753,0.142,0.312,0.861
p17400,0.840,0.801,0.011,0.610,0.987,0.497,0.103,0.080
p17401,0.752,0.761,0.411,0.361,0.956,0.890,0.022,0.574
p17402,0.017,0.432,0.964,0.746,0.525,0.492,0.344,0.785
p17403,0.229,0.279,0.487,0.996,0.550,0.614,0.225,0.003
p17404,0.975,0.223,0.711,0.933,0.210,0.572,0.768,0.125
p17405,0.677,0.194,0.165,0.266,0.680,0.839,0.030,0.260
p17406,0.096,0.492,0.561,0.934,0.406,0.446,0.249,0.954
p17407,0.407,0.847,0.450,0.245,0.055,0.564,0.453,0.334
p17408,0.146,0.280,0.451,0.397,0.395,0.293,0.228,0.476
p17409,0.982,0.487,0.975,0.587,0.270,0.460,0.877,0.837
p17410,0.714,0.062,0.579,0.628,0.812,0.323,0.887,0.226
p17411,0.904,0.690,0.486,0.443,0.814,0.959,0.174,0.814
p17412,0.695,0.404,0.625,0.868,0.172,0.865,0.804,0.264
p17413,0.033,0.621,0.650,0.404,0.643,0.135,0.864,0.787
p17414,0.647,0.494,0.647,0.772,0.671,0.531,0.672,0.194
p17415,0.607,0.516,0.704,0.923,0.100,0.840,0.001,0.222
p17416,0.964,0.960,0.672,0.262,0.958,0.441,0.167,0.177
p17417,0.316,0.137,0.818,0.808,0.937,0.991,0.494,0.727
p17418,0.317,0.018,0.767,0.367,0.766,0.595,0.038,0.418
p17419,0.219,0.581,0.283,0.012,0.358,0.340,0.944,0.288
p17420,0.485,0.839,0.384,0.813,0.846,0.654,0.791,0.185
p17421,0.879,0.975,0.931,0.454,0.949,0.320,0.559,0.459
p17422,0.195,0.790,0.556,0.424,0.649,0.992,0.857,0.473
p17423,0.648,0.353,0.309,0.623,0.680,0.263,0.367,0.110
p17424,0.077,0.829,0.455,0.456,0.502,0.264,0.029,0.853
p17425,0.746,0.773,0.718,0.265,0.514,0.178,0.165,0.424
p17426,0.582,0.581,0.193,0.938,0.206,0.799,0.156,0.066
p17427,0.447,0.766,0.561,0.112,0.904,0.647,0.557,0.923
p17428,0.492,0.458,0.969,0.459,0.045,0.206,0.705,0.567
p17429,0.561,0.191,0.263,0.245,0.020,0.977,0.185,0.865
p17430,0.989,0.712,0.644,0.109,0.944,0.091,0.907,0.637
p17431,0.994,0.511,0.669,0.951,0.478,0.499,0.250,0.157
p17432,0.351,0.223,0.813,0.119,0.921,0.845,0.498,0.783
p17433,0.175,0.755,0.234,0.850,0.511,0.867,0.222,0.256
p17434,0.154,0.571,0.624,0.021,0.300,0.969,0.308,0.544
p17435,0.433,0.635,0.287,0.921,0.832,0.494,0.436,0.056
p17436,0.535,0.060,0.156,0.714,0.636,0.230,0.622,0.360
p17437,0.043,0.192,0.723,0.971,0.684,0.961,0.449,0.254
p17438,0.017,0.087,0.755,0.646,0.425,0.855,0.065,0.970
p17439,0.490,0.985,0.770,0.641,0.239,0.547,0.142,0.227
p17440,0.889,0.499,0.352,0.497,0.248,0.312,0.220,0.636
p17441,0.840,0.776,0.578,0.602,0.160,0.063,0.931,0.894
p17442,0.724,0.851,0.918,0.974,0.180,0.123,0.889,0.208
p17443,0.094,0.986,0.004,0.040,0.775,0.723,0.541,0.580
p17444,0.646,0.121,0.042,0.598,0.905,0.841,0.534,0.629
p17445,0.962,0.218,0.673,0.005,0.430,0.537,0.879,0.683
p17446,0.449,0.043,0.663,0.318,0.155,0.624,0.308,0.626
p17447,0.311,0.771,0.442,0.269,0.395,0.204,0.143,0.460
p17448,0.382,0.137,0.609,0.363,0.125,0.291,0.062,0.694
p17449,0.673,0.243,0.534,0.370,0.484,0.989,0.286,0.777
p17450,0.799,0.062,0.787,0.063,0.452,0.343,0.304,0.846
p17451,0.024,0.211,0.833,0.978,0.030,0.311,0.025,0.325
p17452,0.170,0.595,0.452,0.571,0.926,0.072,0.537,0.757
p17453,0.506,0.652,0.214,0.658,0.425,0.879,0.891,0.964
p17454,0.913,0.278,0.820,0.398,0.089,0.041,0.652,0.167
p17455,0.838,0.532,0.575,0.546,0.826,0.359,0.059,0.142
p17456,0.731,0.593,0.799,0.812,0.627,0.907,0.840,0.643
p17457,0.325,0.976,0.259,0.181,0.026,0.528,0.026,0.344
p17458,0.339,0.079,0.753,0.365,0.260,0.799,0.235,0.374
p17459,0.773,0.244,0.245,0.500,0.457,0.104,0.375,0.417
p17460,0.619,0.069,0.569,0.814,0.264,0.416,0.910,0.959
p17461,0.815,0.097,0.367,0.763,0.307,0.773,0.963,0.866
p17462,0.806,0.614,0.386,0.315,0.443,0.208,0.321,0.394
p17463,0.304,0.213,0.080,0.113,0.262,0.255,0.081,0.925
p17464,0.730,0.078,0.763,0.117,0.154,0.377,0.182,0.948
p17465,0.863,0.180,0.107,0.126,0.230,0.710,0.658,0.999
p17466,0.391,0.009,0.719,0.895,0.283,0.991,0.077,0.707
p17467,0.194,0.003,0.475,0.624,0.155,0.378,0.948,0.362
p17468,0.682,0.311,0.826,0.673,0.498,0.884,0.859,0.041
p17469,0.251,0.221,0.959,0.899,0.373,0.352,0.661,0.891
p17470,0.947,0.752,0.874,0.153,0.233,0.025,0.274,0.722
p17471,0.483,0.529,0.799,0.068,0.554,0.074,0.142,0.615
p17472,0.880,0.827,0.041,0.137,0.585,0.348,0.875,0.932
p17473,0.720,0.083,0.235,0.110,0.325,0.394,0.361,0.575
p17474,0.855,0.429,0.131,0.367,0.485,0.572,0.879,0.429
p17475,0.192,0.635,0.702,0.194,0.062,0.880,0.535,0.615
p17476,0.843,0.385,0.544,0.538,0.326,0.001,0.838,0.037
p17477,0.616,0.197,0.976,0.222,0.619,0.610,0.975,0.031
p17478,0.320,0.127,0.508,0.960,0.983,0.758,0.106,0.310
p17479,0.012,0.688,0.792,0.352,0.500,0.497,0.042,0.893
p17480,0.611,0.503,0.285,0.036,0.360,0.632,0.549,0.249
p17481,0.019,0.769,0.700,0.919,0.961,0.699,0.890,0.508
p17482,0.863,0.804,0.579,0.974,0.635,0.109,0.950,0.903
p17483,0.287,0.588,0.881,0.815,0.798,0.026,0.631,0.433
p17484,0.784,0.890,0.201,0.889,0.967,0.061,0.976,0.242
p17485,0.279,0.377,0.930,0.519,0.080,0.292,0.984,0.958
p17486,0.071,0.601,0.899,0.342,0.245,0.330,0.691,0.369
p17487,0.026,0.344,0.415,0.764,0.277,0.221,0.573,0.195
p17488,0.415,0.708,0.956,0.765,0.898,0.991,0.461,0.421
p17489,0.087,0.604,0.007,0.923,0.931,0.243,0.496,0.838
p17490,0.710,0.354,0.839,0.730,0.989,0.197,0.189,0.931
p17491,0.354,0.340,0.996,0.517,0.573,0.046,0.746,0.939
p17492,0.262,0.286,0.111,0.785,0.296,0.027,0.452,0.013
p17493,0.378,0.985,0.992,0.193,0.428,0.270,0.898,0.108
p17494,0.926,0.257,0.276,0.381,0.111,0.156,0.224,0.206
p17495,0.542,0.592,0.865,0.804,0.635,0.194,0.790,0.604
p17496,0.237,0.552,0.414,0.492,0.654,0.174,0.847,0.579
p17497,0.086,0.928,0.325,0.030,0.733,0.628,0.765,0.738
p17498,0.431,0.215,0.097,0.676,0.125,0.941,0.359,0.964
p17499,0.040,0.163,0.158,0.030,0.607,0.254,0.225,0.114
p17500,0.695,0.869,0.609,0.893,0.956,0.131,0.461,0.669
p17501,0.073,0.931,0.146,0.705,0.734,0.161,0.351,0.104
p17502,0.701,0.735,0.559,0.841,0.202,0.919,0.285,0.999
p17503,0.545,0.993,0.099,0.821,0.771,0.759,0.371,0.131
p17504,0.369,0.780,0.016,0.722,0.512,0.146,0.795,0.114
p17505,0.526,0.431,0.544,0.778,0.352,0.160,0.739,0.426
p17506,0.346,0.385,0.084,0.808,0.204,0.961,0.419,0.003
p17507,0.147,0.655,0.908,0.054,0.739,0.546,0.553,0.073
p17508,0.164,0.224,0.037,0.829,0.655,0.661,0.288,0.094
p17509,0.382,0.394,0.229,0.254,0.511,0.861,0.372,0.210
p17510,0.145,0.174,0.244,0.451,0.458,0.344,0.729,0.495
p17511,0.184,0.313,0.022,0.398,0.193,0.561,0.867,0.998
p17512,0.500,0.189,0.661,0.888,0.689,0.585,0.142,0.073
p17513,0.261,0.983,0.632,0.596,0.639,0.416,0.876,0.896
p17514,0.263,0.187,0.498,0.387,0.915,0.009,0.200,0.562
p17515,0.810,0.329,0.831,0.065,0.600,0.985,0.464,0.427
